,labels,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500
636,1,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4.0,1
637,0,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1
638,1,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.5,1
639,0,1.4247,4.5397,3.055353047989624,4.754422568093385,0,3,18700000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1
640,1,1.0932,1.0932,1.6137,2.1671,6,1,10000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1
641,0,0.4192,0.4192,3.055353047989624,4.754422568093385,5,3,5900000,0,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
642,1,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,0,0,1,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.0,1
643,0,0.0,4.3945,3.1534,4.3945,5,7,24300000,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.0,1
644,1,0.4137,5.3370000000000015,5.5205,7.189,21,4,32006000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1.6667,1
645,1,3.0877,3.0877,1.0,1.0,4,1,13400000,1,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1
646,1,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1
647,1,1.0849,7.937,3.0,7.4301,10,6,15324624,3,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2.5,1
648,1,1.3342,1.3342,2.3726,4.1562,3,1,2000000,2,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1
649,1,0.4192,3.674,0.8932,5.2767,24,3,16000000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5.6667,1
650,0,3.9205,6.7342,3.055353047989624,4.754422568093385,3,3,44000000,0,0,0,0,0,1,medical,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1
651,0,1.811,2.4548,0.7479,0.7479,2,2,1175000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0
652,1,6.8329,10.2712,13.011,13.011,22,2,9000000,1,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1
653,1,0.3288,5.3726,9.0055,9.0055,9,3,35150000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1
654,1,1.3288,5.6712,2.4959,5.6712,4,3,12000000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,1
655,1,5.662999999999999,5.662999999999999,5.0027,5.0027,4,1,30000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.0,1
656,1,6.1342,6.1342,7.1726,7.1726,5,1,8000000,1,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1
657,1,2.0959,2.0959,2.2822,3.1699,6,1,4100000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1
658,0,1.9562,3.5123,3.4986,3.4986,1,2,2408500,1,0,0,0,0,1,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1
659,0,2.1644,5.8493,6.0027,6.0027,3,4,72000000,1,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1
660,0,1.0,2.0,3.2493,3.2493,2,2,18400000,1,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0
661,0,8.0219,14.9726,4.0027,4.0027,4,7,162264126,1,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,6.75,1
662,1,7.4575,7.4575,5.5863,5.5863,7,1,29000000,1,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0,1
663,0,5.4247,5.4247,3.055353047989624,4.754422568093385,0,1,8700000,0,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1
664,1,4.6877,4.6877,4.1644,9.274,12,1,10000000,2,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,1
665,1,0.9178,2.6329,2.9534,3.9699,5,2,15000000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1
666,0,0.6685,0.6685,0.0,0.0,2,1,2600000,1,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0
667,1,1.3151,1.3151,6.4658,8.8411,30,1,15000000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1
668,1,0.0822,1.8164,1.0849,2.3014,7,3,4000000,2,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1
669,1,0.9151,5.5452,5.0027,5.0027,9,2,73000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,1
670,1,0.3233,1.0986,0.8411,2.0411,5,4,12123837,3,0,1,0,0,0,education,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.6667,1
671,1,0.9178,2.4877,2.5808,5.3808,18,3,22400000,3,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3.3333,1
672,1,1.2849,2.0082,2.1616,3.4438,12,2,5700000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1
673,0,4.5452,7.8603,3.055353047989624,4.754422568093385,2,2,28500000,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.5,1
674,1,0.9151,2.0712,2.0027,2.0027,9,2,21000000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1
675,0,21.8959,21.8959,24.6849,24.6849,1,1,8000000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0
676,0,0.2055,0.2055,0.1644,0.1644,1,1,1500000,1,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1
677,1,0.5808,2.4603,2.5014,5.0932,17,3,28300000,4,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1.6667,1
678,1,2.1452,4.9726,2.3671,2.7123,4,5,7939553,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1
679,0,0.8329,0.8329,3.055353047989624,4.754422568093385,3,1,545000,0,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1
680,1,4.7452,8.9562,5.0027,5.0027,10,3,15247925,1,0,0,1,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5,1
681,1,0.2466,2.5589,2.0027,4.7781,11,3,12800000,2,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1.5,1
682,0,1.063,2.4822,0.0,1.3068,1,2,950000,2,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,1
683,1,2.9178,4.9205,2.0027,12.5096,6,2,16000000,5,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1
684,1,6.0055,6.0055,6.0055,6.0055,2,1,10000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1
685,1,0.7781,0.7781,0.3397,2.4877,5,1,1500000,3,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0
686,0,5.8438,6.9452,5.9205,6.3808,6,2,13000000,2,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,1
687,1,2.6411,2.6411,4.0959,4.926,6,1,10000000,2,0,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1
688,1,2.0521,2.9973,2.0027,3.8137,9,2,3915000,2,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0,1
689,1,0.0,1.5041,1.5808,3.1726,7,2,1400000,2,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6.0,1
690,0,0.0,0.6904,0.0,0.6904,6,2,650000,2,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.0,1
691,0,0.4137,3.2438,0.4137,6.8,5,3,9700000,4,0,0,0,1,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.0,1
692,1,3.1644,3.1644,2.0027,2.0027,6,1,15000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1
693,1,3.7753,10.2548,10.0301,11.0329,18,4,38764000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1
694,0,0.3288,6.4192,1.1671,4.989,6,8,211403000,2,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.7143,1
695,1,2.4767,2.6438,3.4164,5.2,8,2,20750000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1
696,1,1.2493,1.8849,2.2521,3.2219,4,2,1020000,2,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,1
697,0,0.4301,0.4301,2.0027,2.0027,6,1,13000000,1,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1
698,1,0.1671,3.9178,0.0,2.9178,8,2,14700000,2,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1
699,1,1.1616,4.1644,3.0,8.9205,19,4,33000000,4,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333,1
700,1,5.4767,5.4767,3.055353047989624,4.754422568093385,5,1,30000000,0,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.0,1
701,0,0.2384,3.7644,2.4192,3.8795,10,4,33000000,3,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,1
702,0,-0.5014,-0.5014,3.055353047989624,4.754422568093385,1,1,150000,0,0,0,0,0,1,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0
703,0,0.1671,0.1671,0.5863,0.5863,3,1,20000,1,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0
704,0,3.7589,5.0685,3.055353047989624,4.754422568093385,2,3,30926154,0,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1
705,0,0.8164,0.8164,3.055353047989624,4.754422568093385,0,1,2000000,0,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0
706,0,4.5397,9.337,2.0027,2.0027,2,2,19000000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.5,1
707,0,3.0356,6.7534,4.0027,4.0027,2,3,33000000,1,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4.0,1
708,1,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3333,1
709,1,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.3333,1
710,0,0.8329,0.8329,-0.1671,1.189,5,1,154000,2,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0
711,0,4.8082,4.8082,6.6027,6.7233,4,1,35000000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1
712,0,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0
713,0,2.6247,2.6247,2.874,4.3014,1,1,48000000,3,0,0,0,1,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1
714,1,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.6667,1
715,0,0.6767,0.789,0.0,0.0,2,2,125000,1,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0
716,1,0.5808,0.5808,-0.5041,3.8301,5,1,750000,3,0,0,0,0,1,search,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1
717,1,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1
718,0,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0
719,0,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1
720,1,-0.1041,6.3644,5.4822,6.7699,13,5,23500000,3,0,0,0,1,0,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1
721,0,0.0,0.0,3.055353047989624,4.754422568093385,2,1,990000,0,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0
722,1,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1
723,1,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,0,0,1,0,0,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1
724,0,0.3699,0.3699,3.055353047989624,4.754422568093385,3,1,7000000,0,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1
725,1,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0,1
726,1,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1
727,1,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3.0,1
728,1,2.5041,7.2521,3.055353047989624,4.754422568093385,4,6,232000100,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.6667,1
729,1,0.0849,1.5863,2.1151,4.0,5,2,5700000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1
730,1,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,0,0,1,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1
731,0,1.9699,3.9205,3.055353047989624,4.754422568093385,2,2,23000000,0,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,1
732,1,5.4329,9.4959,3.055353047989624,4.754422568093385,13,3,14000000,0,0,0,0,0,1,photo_video,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1
733,1,1.6466,1.6466,3.055353047989624,4.754422568093385,4,2,7500000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1
734,1,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.0,1
735,0,0.1589,2.4274,-0.1699,2.2137,1,2,9000000,2,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.0,1
736,0,0.7644,0.7644,3.055353047989624,4.754422568093385,3,1,500000,0,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1
737,1,0.0356,0.726,0.474,0.9205,4,2,70000,2,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1
738,0,0.5808,1.6548,3.055353047989624,4.754422568093385,3,2,850000,0,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0,1
739,1,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1
740,1,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.5,1
741,0,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0,1
742,1,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0
743,0,0.5808,0.5808,3.055353047989624,4.754422568093385,13,1,500000,0,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0
744,1,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3.0,1
745,0,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0
746,1,0.0,4.6164,3.2904,5.2685,15,4,23400000,3,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1
747,1,7.4027,7.4027,7.4,11.874,15,1,8800000,3,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,1
748,0,0.0,0.0,0.3288,0.3288,2,1,1500000,1,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1
749,0,4.8603,9.4247,3.055353047989624,4.754422568093385,3,7,74000000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2.0,1
750,1,1.4164,2.0,7.0055,11.4219,3,3,8800000,2,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,0
751,1,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,1
752,1,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,0,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1.6667,1
753,1,1.589,1.589,1.1863,2.5452,6,1,3000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1
754,0,0.1288,0.274,0.3068,0.3068,5,2,11000,1,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
755,1,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1
756,1,1.3259999999999998,2.7096,4.3699,6.462999999999999,6,2,29000000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1
757,0,4.8438,4.8438,3.055353047989624,4.754422568093385,2,1,10000000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0
758,0,0.8521,0.8521,0.0,2.9425,3,1,500000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1
759,1,0.0849,1.8384,1.4164,2.337,3,3,11500000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1
760,1,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1
761,0,0.6658,3.989,5.0849,7.3699,27,3,11015719,4,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1
762,1,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.6667,1
763,1,-0.4959,0.6301,0.589,3.011,8,2,2535000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,1
764,1,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,5.3333,1
765,1,0.0,2.7644,1.1616,1.1616,4,3,475000,1,1,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,0
766,1,5.7671,7.862999999999999,9.2575,9.2575,16,2,36000000,1,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,1
767,1,3.1671,3.1671,3.055353047989624,4.754422568093385,4,1,12000000,0,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1
768,1,0.4,3.7589,3.0,3.0,15,4,122000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2.5,1
769,1,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,0,1,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1
770,1,0.5562,0.5562,-0.0247,1.9288,3,1,130000,2,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
771,0,7.9178,10.9041,3.055353047989624,4.754422568093385,4,3,13222860,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1
772,0,4.1315,6.1507,5.5699,6.1096,10,2,2192000,3,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.0,0
773,1,5.1452,5.1452,2.0,2.0,4,1,2000000,1,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1
774,1,3.0219,4.9589,6.5836,6.6822,11,2,9400000,2,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1
775,1,5.3452,7.2274,3.055353047989624,4.754422568093385,2,4,13045000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1
776,1,0.1753,4.0986,0.7342,5.0493,8,4,10000000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.25,1
777,1,1.4247,1.4247,1.0,1.0,7,1,6000000,1,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1
778,0,2.0,3.5562,4.5699,4.5699,3,2,2100000,1,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,0
779,1,0.4192,0.8877,0.0849,1.863,3,2,3250000,3,0,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1
780,0,6.5726,7.1562,3.055353047989624,4.754422568093385,1,3,148000000,0,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1
781,1,3.9178,9.3014,10.7507,10.7507,10,2,24500000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1
782,0,-0.0192,0.8959,1.063,1.063,4,2,72000,1,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
783,0,6.6027,6.6027,4.0027,4.0027,3,1,10360000,1,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1
784,1,0.0192,1.5699,2.4849,4.8712,12,3,1310000,2,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1
785,0,-0.1151,-0.1151,0.0466,0.0466,1,1,150000,1,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
786,1,3.0877,9.3178,0.4959,9.5315,5,3,64000000,2,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.3333,1
787,0,0.0,0.0,0.0,0.0,2,1,250000,1,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0
788,1,-0.2521,2.0877,1.4164,1.4164,6,3,1830000,1,1,0,0,0,0,health,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.0,0
789,1,0.4192,1.0247,0.7726,2.1699,10,2,9800000,4,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1
790,1,1.8247,1.8247,3.8959,5.9068,15,1,2300000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0
791,0,2.4192,3.0904,-0.1616,3.9699,3,2,1310000,4,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
792,0,0.0822,0.8384,0.0,4.1836,4,2,4500000,5,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.5,1
793,1,2.1616,5.7315,5.0027,5.0027,5,3,22000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1
794,1,0.6658,2.0795,3.0301,4.2877,23,3,10000000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2.6667,1
